name,category,address,roadAddress,district,latitude,longitude
연화식당,한식,대구광역시 군위군 소보면 송원리 716,대구광역시 군위군 소보면 송원3길 23,군위군,36.255942,128.477870
연화식당,한식,대구광역시 군위군 군위읍 서부리 14-31,대구광역시 군위군 군위읍 중앙6길 19-1,군위군,36.240966,128.566664
영농조합법인석산약바람산촌생태마을,한식,대구광역시 군위군 삼국유사면 석산리 121,대구광역시 군위군 삼국유사면 석산길 193,군위군,36.190294,128.862122
영동식당,한식,대구광역시 군위군 효령면 고곡리 762,대구광역시 군위군 효령면 한실길 4,군위군,36.104592,128.578921
영이네도시락까페,한식,대구광역시 군위군 군위읍 서부리 34-7,대구광역시 군위군 군위읍 중앙길 103,군위군,36.237588,128.566916
영일만친구횟집,횟집,대구광역시 군위군 군위읍 서부리 213-17,대구광역시 군위군 군위읍 동산새길 19-13,군위군,36.232909,128.565286
예주가,한식,대구광역시 군위군 부계면 대율리 665-5,대구광역시 군위군 부계면 한밤8길 11,군위군,36.061428,128.654907
옛고을식당,한식,대구광역시 군위군 효령면 고곡리 1408-51,대구광역시 군위군 효령면 점말길 20,군위군,36.095732,128.581077
옛날엄마손칼국시,한식,대구광역시 군위군 삼국유사면 화수리 317,대구광역시 군위군 삼국유사면 동부로 135,군위군,36.114103,128.753199
오곡휴게소식당,한식,대구광역시 군위군 군위읍 오곡리 631-1,대구광역시 군위군 군위읍 경북대로 4227,군위군,36.278685,128.578339
우금식당,한식,대구광역시 군위군 우보면 이화리 1298-3,대구광역시 군위군 우보면 이화길 122-8,군위군,36.194774,128.663619
우리동네포차,한식,대구광역시 군위군 군위읍 서부리 494-3 서원연립,"대구광역시 군위군 군위읍 중앙6길 13-55, 서원연립",군위군,36.240495,128.566358
우리분식,분식,대구광역시 군위군 우보면 이화리 1298-3,대구광역시 군위군 우보면 이화길 120,군위군,36.194774,128.663619
우보식당,식육(숯불구이),대구광역시 군위군 우보면 이화리 1290-5,대구광역시 군위군 우보면 이화3길 6,군위군,36.195138,128.664623
우보치킨,통닭(치킨),대구광역시 군위군 우보면 이화리 1247-3,대구광역시 군위군 우보면 이화길 134,군위군,36.195619,128.664990
우사랑,식육(숯불구이),대구광역시 군위군 군위읍 정리 1107-12,대구광역시 군위군 군위읍 도군로 2645,군위군,36.245716,128.563411
우주네분식,분식,대구광역시 군위군 의흥면 읍내리 584-1,대구광역시 군위군 의흥면 읍내4길 9-1,군위군,36.174381,128.715305
원골가든,한식,대구광역시 군위군 효령면 중구리 192-2,대구광역시 군위군 효령면 치산효령로 2376,군위군,36.156536,128.587774
원주통닭,통닭(치킨),대구광역시 군위군 군위읍 서부리 34-4 5통,대구광역시 군위군 군위읍 중앙길 105,군위군,36.237727,128.567106
유사골 식당,한식,대구광역시 군위군 삼국유사면 석산리 164,대구광역시 군위군 삼국유사면 석산길 225,군위군,36.191788,128.866465
유정매운탕,한식,대구광역시 군위군 효령면 거매리 379,대구광역시 군위군 효령면 거매2길 41-6,군위군,36.150250,128.597088
유정식당,한식,대구광역시 군위군 우보면 이화리 1107-8,대구광역시 군위군 우보면 이화길 157,군위군,36.197150,128.666742
윤훈식농가쌈밥군위점,한식,대구광역시 군위군 군위읍 동부리 333-1,대구광역시 군위군 군위읍 도군로 2733,군위군,36.241225,128.569685
읍내1인샤브카페,한식,대구광역시 군위군 군위읍 서부리 10-6,대구광역시 군위군 군위읍 중앙6길 16,군위군,36.240622,128.567169
의흥국수,한식,대구광역시 군위군 의흥면 읍내리 427-3,대구광역시 군위군 의흥면 읍내길 45-1,군위군,36.175251,128.715639
의흥식당,횟집,대구광역시 군위군 의흥면 읍내리 598-2,대구광역시 군위군 의흥면 읍내5길 10,군위군,36.174051,128.715733
의흥통닭,통닭(치킨),대구광역시 군위군 의흥면 읍내리 593-8,대구광역시 군위군 의흥면 읍내5길 3-7,군위군,36.174375,128.716694
이박사가든,한식,대구광역시 군위군 군위읍 정리 926-10,대구광역시 군위군 군위읍 도군로 2604,군위군,36.249217,128.560812
이복주원조가오리 군위점,한식,대구광역시 군위군 군위읍 서부리 420-2,"대구광역시 군위군 군위읍 중앙4길 20, 나동 9호",군위군,36.238010,128.565511
이조식당,한식,대구광역시 군위군 효령면 고곡리 370-1,대구광역시 군위군 효령면 경북대로 2202-1,군위군,36.118968,128.575967
이층포차,호프/통닭,대구광역시 군위군 군위읍 동부리 318-2,대구광역시 군위군 군위읍 중앙길 155,군위군,36.242034,128.568075
이팝브런치카페,한식,대구광역시 군위군 부계면 동산리 1647,대구광역시 군위군 부계면 남산4길 4,군위군,36.048605,128.643237
이화식당,한식,대구광역시 군위군 우보면 이화리 1224,대구광역시 군위군 우보면 이화길 139-1,군위군,36.196202,128.665261
일미정,한식,대구광역시 군위군 군위읍 서부리 253-1,대구광역시 군위군 군위읍 동서길 38-4,군위군,36.235879,128.566056
임진강왕갈비탕,한식,대구광역시 군위군 의흥면 읍내리 246-2,대구광역시 군위군 의흥면 동부로 1040,군위군,36.173060,128.718933
자매당,한식,대구광역시 군위군 군위읍 서부리 52,대구광역시 군위군 군위읍 동서2길 6,군위군,36.235602,128.567757
자연산민물시래기매운탕,한식,대구광역시 군위군 효령면 성리 86-4,대구광역시 군위군 효령면 효우로 83,군위군,36.180970,128.591140
작은영토,한식,대구광역시 군위군 부계면 대율리 1323,대구광역시 군위군 부계면 한밤8길 160,군위군,36.052932,128.645227
장군마을,한식,대구광역시 군위군 효령면 장군리 116-3,대구광역시 군위군 효령면 장군당1길 24-6,군위군,36.123474,128.574665
장군식당,식육(숯불구이),대구광역시 군위군 효령면 장군리 219-1,대구광역시 군위군 효령면 경북대로 2219,군위군,36.120656,128.575519
장섬채의 군위농가맛집 두향,한식,대구광역시 군위군 부계면 대율리 429-2,대구광역시 군위군 부계면 한티로 2206-37,군위군,36.062399,128.658967
장수식당,식육(숯불구이),대구광역시 군위군 부계면 창평리 853-4,대구광역시 군위군 부계면 치산효령로 1381,군위군,36.101303,128.662557
장원쌈밥,한식,대구광역시 군위군 군위읍 정리 906-11,대구광역시 군위군 군위읍 도군로 2577-5,군위군,36.251914,128.560366
장터국밥,한식,대구광역시 군위군 군위읍 서부리 16-7 군위전통시장,"대구광역시 군위군 군위읍 중앙5길 4-23, 군위전통시장 마동 12호",군위군,36.239214,128.567383
장터목식당,한식,대구광역시 군위군 효령면 장군리 57-2,대구광역시 군위군 효령면 장군로 835,군위군,36.120048,128.577240
재주식당,한식,대구광역시 군위군 산성면 삼산리 580-3,대구광역시 군위군 산성면 치산효령로 942,군위군,36.081114,128.702227
전가네수타면,한식,대구광역시 군위군 효령면 중구리 112-1,대구광역시 군위군 효령면 경북대로 2659-4,군위군,36.152833,128.587042
정동진 횟집,횟집,대구광역시 군위군 군위읍 동부리 407-3,대구광역시 군위군 군위읍 동서5길 7,군위군,36.236649,128.569048
정원,한식,대구광역시 군위군 부계면 창평리 1001,대구광역시 군위군 부계면 부흥로 9,군위군,36.099126,128.665763
정원가든,한식,대구광역시 군위군 부계면 동산리 732-4,대구광역시 군위군 부계면 원효길 50,군위군,36.047447,128.658698
제천식당,한식,대구광역시 군위군 군위읍 서부리 16-7,대구광역시 군위군 군위읍 중앙5길 8-6,군위군,36.239214,128.567383
주식회사 이지컨트리클럽,한식,대구광역시 군위군 군위읍 대흥리 산 48,대구광역시 군위군 군위읍 대흥1길 48-100,군위군,36.288483,128.542932
주홍산장식당,한식,대구광역시 군위군 부계면 남산리 910,대구광역시 군위군 부계면 한티로 1672,군위군,36.030424,128.637355
중앙식당,한식,대구광역시 군위군 삼국유사면 학성리 394-5,대구광역시 군위군 삼국유사면 삼국유사로 438-24,군위군,36.123962,128.795216
중앙식당,한식,대구광역시 군위군 우보면 이화리 1293-5,대구광역시 군위군 우보면 이화3길 1,군위군,36.195525,128.664952
지성해물찜,한식,대구광역시 군위군 군위읍 서부리 423-4,대구광역시 군위군 군위읍 중앙5길 12-5,군위군,36.239002,128.566469
지코바양념치킨,호프/통닭,대구광역시 군위군 군위읍 서부리 221-1,대구광역시 군위군 군위읍 중앙길 53,군위군,36.233017,128.566110
진부령식당,한식,대구광역시 군위군 부계면 남산리 293,대구광역시 군위군 부계면 남산4길 35,군위군,36.047024,128.640378
진선미포차,한식,대구광역시 군위군 군위읍 서부리 241-1,"대구광역시 군위군 군위읍 중앙길 68, 2층",군위군,36.234408,128.566571
진한국물 탕,한식,대구광역시 군위군 부계면 창평리 161,대구광역시 군위군 부계면 치산효령로 989-23,군위군,36.079482,128.696749
진한국물 탕,한식,대구광역시 군위군 산성면 백학리 90,대구광역시 군위군 산성면 치산효령로 865-43,군위군,36.071151,128.708175
짬뽕상회 군위점,중국식,대구광역시 군위군 군위읍 서부리 14-7,대구광역시 군위군 군위읍 중앙6길 13-10,군위군,36.240668,128.566671
차향만리,한식,대구광역시 군위군 부계면 남산리 205,대구광역시 군위군 부계면 한티로 1788-10,군위군,36.038686,128.640915
착한한우,식육(숯불구이),대구광역시 군위군 효령면 성리 715-5,대구광역시 군위군 효령면 간동유원지길 27,군위군,36.178489,128.585459
참샘식당,한식,대구광역시 군위군 부계면 남산리 1139,대구광역시 군위군 부계면 한티로 1545,군위군,36.029598,128.632178
참숯오리,한식,대구광역시 군위군 군위읍 대북리 933,대구광역시 군위군 군위읍 도군로 2510-50,군위군,36.251690,128.553542
참좋은김밥천국,분식,대구광역시 군위군 군위읍 서부리 26-19,대구광역시 군위군 군위읍 중앙길 112-1,군위군,36.238127,128.567684
채미정,한식,대구광역시 군위군 군위읍 대북리 764,대구광역시 군위군 군위읍 도군로 2518,군위군,36.252839,128.554462
천복 한우 마을촌,식육(숯불구이),대구광역시 군위군 효령면 장군리 538-3,대구광역시 군위군 효령면 경북대로 2369,군위군,36.134011,128.577909
천평기사식당,한식,대구광역시 군위군 삼국유사면 화수리 413-6,대구광역시 군위군 삼국유사면 동부로 113,군위군,36.112290,128.751974
청년목삼,식육(숯불구이),대구광역시 군위군 군위읍 서부리 364-7,대구광역시 군위군 군위읍 동서길 16,군위군,36.235982,128.563803
청년피자 군위점,경양식,대구광역시 군위군 군위읍 서부리 288-1,대구광역시 군위군 군위읍 중앙길 56-13,군위군,36.233798,128.566410
청도매운탕 다슬기 본가,한식,대구광역시 군위군 부계면 남산리 236-1,대구광역시 군위군 부계면 한티로 1841,군위군,36.043156,128.640130
청도본가,한식,대구광역시 군위군 군위읍 서부리 124-1,대구광역시 군위군 군위읍 중앙길 38,군위군,36.231884,128.567222
청류각,중국식,대구광역시 군위군 효령면 중구리 212-2,대구광역시 군위군 효령면 치산효령로 2404,군위군,36.156774,128.584751
청수가든,한식,대구광역시 군위군 효령면 고곡리 234-5,대구광역시 군위군 효령면 하평길 41-29,군위군,36.110522,128.583075
청와식당,한식,대구광역시 군위군 부계면 남산리 724,대구광역시 군위군 부계면 한티로 1760,군위군,36.035991,128.639543
청포도마을,한식,대구광역시 군위군 부계면 남산리 1136-1,대구광역시 군위군 부계면 한티로 1524,군위군,36.028851,128.629583
청화소주방,호프/통닭,대구광역시 군위군 소보면 송원리 728-9,대구광역시 군위군 소보면 송원3길 39-5,군위군,36.256539,128.479607
초원보신탕,한식,대구광역시 군위군 산성면 삼산리 345,대구광역시 군위군 산성면 범하1길 30,군위군,36.094645,128.709356
초원식당,횟집,대구광역시 군위군 군위읍 서부리 12-5,대구광역시 군위군 군위읍 중앙6길 10,군위군,36.240292,128.567435
